x	intensity
704	-16644486
705	-16644417
706	-16644674
707	-16645895
708	-16646987
709	-16647694
710	-16647694
711	-16646923
712	-16646987
713	-16645765
714	-16646657
715	-16646144
716	-16645639
717	-16644611
718	-16645061
719	-16644612
720	-16644041
721	-16644299
722	-16642894
723	-16643151
724	-16641545
725	-16640329
726	-16642774
727	-16642073
728	-16642586
729	-16639061
730	-16637719
731	-16637783
732	-16639254
733	-16640090
734	-16639704
735	-16639769
736	-16638223
737	-16636046
738	-16637411
739	-16634608
740	-16629045
741	-16624545
742	-16621472
743	-16618926
744	-16618103
745	-16616683
746	-16616619
747	-16612787
748	-16606086
749	-16596113
750	-16586403
751	-16571000
752	-16554180
753	-16537361
754	-16508257
755	-16478737
756	-16454309
757	-16432483
758	-16402751
759	-16365503
760	-16333181
761	-16289694
762	-16258978
763	-16208829
764	-16153484
765	-16099643
766	-16041470
767	-15978179
768	-15909015
769	-15828556
770	-15747288
771	-15649178
772	-15545986
773	-15446880
774	-15361593
775	-15298613
776	-15244624
777	-15182879
778	-15138876
779	-15095199
780	-15082932
781	-15084265
782	-15097081
783	-15125615
784	-15144436
785	-15162990
786	-15193636
787	-15216545
788	-15239895
789	-15272711
790	-15282503
791	-15289170
792	-15316054
793	-15358157
794	-15400594
795	-15450525
796	-15493772
797	-15548433
798	-15599973
799	-15650416
800	-15711831
801	-15765298
802	-15840936
803	-15923591
804	-15980617
805	-16040876
806	-16094869
807	-16142186
808	-16188979
809	-16224632
810	-16267307
811	-16310486
812	-16348725
813	-16387718
814	-16422927
815	-16460892
816	-16486840
817	-16515744
818	-16542204
819	-16566455
820	-16582387
821	-16593261
822	-16609881
823	-16620676
824	-16624321
825	-16627824
826	-16635181
827	-16636901
828	-16635935
829	-16635419
830	-16635417
831	-16636956
832	-16639646
833	-16641052
834	-16645650
835	-16646088
836	-16645638
837	-16645060
838	-16645120
839	-16645116
840	-16645694
841	-16646144
842	-16646337
843	-16645951
844	-16646144
845	-16646594
846	-16645951
847	-16646851
848	-16645566
849	-16645052
850	-16644027
851	-16645569
852	-16646594
853	-16647301
854	-16647172
855	-16646722
856	-16647879
857	-16647879
858	-16648521
859	-16647622
860	-16641711
861	-16641839
862	-16644409
863	-16645116
864	-16645627
865	-16646655
866	-16646658
867	-16646594
868	-16646016
869	-16645759
870	-16645373
871	-16645245
872	-16646144
873	-16646658
874	-16646273
875	-16646337
876	-16646465
877	-16646915
878	-16647172
879	-16647429
880	-16644859
881	-16644152
882	-16642932
883	-16643895
884	-16646144
885	-16646915
886	-16646401
887	-16644345
888	-16644923
889	-16645759
890	-16647429
891	-16646722
892	-16646080
893	-16645309
894	-16645245
895	-16645373
896	-16646851
897	-16647558
898	-16647493
899	-16646658
900	-16646337
901	-16646851
902	-16646658
903	-16647172
904	-16646658
905	-16646658
906	-16646144
907	-16648136
908	-16647493
909	-16647236
910	-16646594
911	-16645823
912	-16646208
913	-16645694
914	-16647686
915	-16646080
916	-16647108
917	-16646658
918	-16646658
919	-16645116
920	-16644602
921	-16645052
922	-16645116
923	-16646144
924	-16645630
925	-16646658
926	-16645630
927	-16646273
928	-16646337
929	-16646722
930	-16647490
931	-16648650
932	-16646851
933	-16646401
934	-16644923
935	-16646597
936	-16647111
937	-16647754
938	-16648203
939	-16648197
940	-16648200
941	-16648778
942	-16648136
943	-16647683
944	-16645562
945	-16645566
946	-16645180
947	-16646208
948	-16648072
949	-16647300
950	-16647493
951	-16644859
952	-16645633
953	-16647236
954	-16647879
955	-16649100
956	-16647750
957	-16648457
958	-16647236
959	-16646465
960	-16645502
961	-16645566
962	-16645180
963	-16645116
964	-16645630
965	-16646658
966	-16647172
967	-16647172
968	-16646658
969	-16646144
970	-16646658
971	-16646144
972	-16646658
973	-16645116
974	-16645116
975	-16645116
976	-16645630
977	-16647172
978	-16646658
979	-16646658
980	-16645373
981	-16645566
982	-16645180
983	-16643253
984	-16645180
985	-16646273
986	-16646272
987	-16645180
988	-16644538
989	-16645374
990	-16646210
991	-16645953
992	-16645696
993	-16645696
994	-16646467
995	-16646081
996	-16646659
997	-16645631
998	-16645632
999	-16645631
1000	-16646146
1001	-16646660
1002	-16646146
1003	-16646146
1004	-16645631
1005	-16644602
1006	-16645116
1007	-16645116
1008	-16646144
1009	-16646658
1010	-16646658
1011	-16647172
1012	-16646144
1013	-16646144
1014	-16645630
1015	-16645630
1016	-16646658
1017	-16646144
1018	-16646658
1019	-16646658
1020	-16646658
1021	-16646658
1022	-16646144
1023	-16646144
1024	-16647172
1025	-16646658
1026	-16647686
1027	-16646144
1028	-16645694
1029	-16645502
1030	-16646144
1031	-16646658
1032	-16646979
1033	-16646594
1034	-16647815
1035	-16647558
1036	-16647750
1037	-16646851
1038	-16645887
1039	-16646273
1040	-16646787
1041	-16646851
1042	-16647108
1043	-16645373
1044	-16646594
1045	-16643960
1046	-16645630
1047	-16646144
1048	-16647236
1049	-16647236
1050	-16646594
1051	-16646658
1052	-16645116
1053	-16646144
1054	-16646144
1055	-16646658
1056	-16647172
1057	-16647172
1058	-16645116
1059	-16645630
1060	-16644602
1061	-16645630
1062	-16645630
1063	-16647108
1064	-16648136
1065	-16647943
1066	-16648264
1067	-16647108
1068	-16646273
1069	-16645244
1070	-16644987
1071	-16646080
1072	-16646144
1073	-16646144
1074	-16646144
1075	-16644602
1076	-16645373
1077	-16644859
1078	-16645501
1079	-16645502
1080	-16646915
1081	-16646915
1082	-16646144
1083	-16647172
1084	-16646144
1085	-16646658
1086	-16645116
1087	-16645694
1088	-16645630
1089	-16645116
1090	-16645630
1091	-16646144
1092	-16646144
1093	-16646658
1094	-16645116
1095	-16645630
1096	-16644602
1097	-16645116
1098	-16646144
1099	-16645116
1100	-16647172
1101	-16646144
1102	-16647686
1103	-16647172
1104	-16647236
1105	-16648200
1106	-16646658
1107	-16647172
1108	-16646088
1109	-16645317
1110	-16643786
1111	-16641607
1112	-16640916
1113	-16639193
1114	-16637663
1115	-16637599
1116	-16634085
1117	-16630322
1118	-16626732
1119	-16627246
1120	-16621636
