x	intensity
326	-12881475
327	-12806205
328	-12722699
329	-12630028
330	-12520580
331	-12400135
332	-12285373
333	-12175551
334	-12049280
335	-11927152
336	-11785403
337	-11652664
338	-11526329
339	-11399227
340	-11265077
341	-11139634
342	-11048044
343	-10975531
344	-10958204
345	-10961849
346	-11002812
347	-11081385
348	-11184622
349	-11292928
350	-11432583
351	-11554957
352	-11678242
353	-11780633
354	-11876046
355	-11928912
356	-11986706
357	-12009430
358	-12016470
359	-11983252
360	-11911299
361	-11823965
362	-11699155
363	-11563416
364	-11406025
365	-11233619
366	-11044894
367	-10835050
368	-10572998
369	-10310989
370	-10032280
371	-9765332
372	-9504827
373	-9268440
374	-9069570
375	-8935564
376	-8863294
377	-8885520
378	-8998703
379	-9205965
380	-9463682
381	-9769611
382	-10103232
383	-10449991
384	-10780302
385	-11087750
386	-11357675
387	-11577186
388	-11757040
389	-11867896
390	-11963917
391	-12019197
392	-12041580
393	-12039350
394	-11994029
395	-11938729
396	-11871215
397	-11797617
398	-11697790
399	-11614595
400	-11517065
401	-11408759
402	-11314334
403	-11250972
404	-11175642
405	-11118367
406	-11087882
407	-11099521
408	-11164378
409	-11261457
410	-11381551
411	-11552620
412	-11735166
413	-11925520
414	-12107611
415	-12303429
416	-12509968
417	-12673920
418	-12838283
419	-12987198
420	-13103552
421	-13217360
422	-13297503
423	-13365844
424	-13419268
425	-13448788
426	-13478297
427	-13510418
428	-13529548
429	-13543324
430	-13569047
431	-13581846
432	-13594313
433	-13603974
434	-13606906
435	-13608883
436	-13601710
437	-13586340
438	-13559019
439	-13532596
440	-13510205
441	-13488188
442	-13471887
443	-13442836
444	-13413405
445	-13380256
446	-13338962
447	-13297361
448	-13254037
449	-13202004
450	-13153476
451	-13088340
452	-13026387
453	-12955033
454	-12881308
455	-12801873
456	-12713409
457	-12616272
458	-12510467
459	-12398206
460	-12281365
461	-12164365
462	-12053208
463	-11918135
464	-11781104
465	-11641913
466	-11500654
467	-11372900
468	-11250195
469	-11155788
470	-11086136
471	-11040120
472	-11035177
473	-11065325
474	-11122042
475	-11226349
476	-11329332
477	-11453494
478	-11585661
479	-11719847
480	-11841831
481	-11968860
482	-12071069
483	-12153977
484	-12200523
485	-12222034
486	-12226642
487	-12193097
488	-12134390
489	-12078555
490	-12001695
491	-11906231
492	-11772332
493	-11612916
494	-11447720
495	-11267232
496	-11058430
497	-10828592
498	-10572359
499	-10299692
500	-10032376
501	-9752300
502	-9505486
503	-9314225
504	-9153859
505	-9089923
506	-9121230
507	-9232221
508	-9395936
509	-9622363
510	-9896591
511	-10199146
512	-10536119
513	-10873270
514	-11169168
515	-11456993
516	-11661091
517	-11861239
518	-12018817
519	-12125115
520	-12209015
521	-12266495
522	-12288515
523	-12289917
524	-12268617
525	-12236751
526	-12187320
527	-12114789
528	-12044828
529	-11964710
530	-11871615
531	-11778575
532	-11676348
533	-11568247
534	-11479738
535	-11415391
536	-11363095
537	-11330732
538	-11328604
539	-11379868
540	-11454558
541	-11551410
542	-11670840
543	-11825138
544	-11999798
545	-12177258
546	-12375526
547	-12563236
548	-12728129
549	-12899991
550	-13038053
551	-13164060
552	-13274314
553	-13352557
554	-13412887
555	-13474466
556	-13526063
557	-13571322
558	-13616199
559	-13643228
560	-13663718
561	-13681642
562	-13700685
563	-13712652
564	-13719246
565	-13728098
566	-13731362
567	-13736473
568	-13736003
569	-13737807
570	-13737309
571	-13723811
572	-13710431
573	-13686101
574	-13662355
575	-13639000
576	-13622798
577	-13608984
578	-13583891
579	-13561375
580	-13544270
581	-13508292
582	-13474188
583	-13445437
584	-13410094
585	-13352320
586	-13297983
587	-13224200
588	-13150674
589	-13077199
590	-13000458
591	-12912919
592	-12821846
593	-12730586
594	-12638111
595	-12539407
596	-12438466
597	-12323050
598	-12190878
599	-12069034
600	-11919730
601	-11791351
602	-11639819
603	-11515265
604	-11402373
605	-11320121
606	-11277594
607	-11254052
608	-11256493
609	-11294085
610	-11362202
611	-11444006
612	-11548777
613	-11668051
614	-11797270
615	-11915872
616	-12055640
617	-12151307
618	-12261375
619	-12355454
620	-12434955
621	-12485503
622	-12513919
623	-12513216
624	-12502720
625	-12460277
626	-12411570
627	-12337339
628	-12266751
629	-12163261
630	-12056951
631	-11936297
632	-11778229
633	-11596588
634	-11381870
635	-11133028
636	-10881111
637	-10625593
638	-10361016
639	-10126893
640	-9897777
641	-9734300
642	-9606913
643	-9558848
644	-9591545
645	-9660606
646	-9790096
647	-9976672
648	-10192631
649	-10440820
650	-10708841
651	-11004714
652	-11284057
653	-11543036
654	-11784306
655	-12001471
656	-12192437
657	-12350004
658	-12458642
659	-12536714
660	-12582488
661	-12621341
662	-12624781
663	-12606453
664	-12590379
665	-12562771
666	-12513799
667	-12444294
668	-12370259
669	-12294989
670	-12201751
671	-12106988
672	-12003723
673	-11918215
674	-11828544
675	-11740199
676	-11672360
677	-11604712
678	-11566049
679	-11545000
680	-11572578
681	-11638970
682	-11740074
683	-11869160
684	-12005476
685	-12166767
686	-12339783
687	-12522569
688	-12706823
689	-12886206
690	-13042677
691	-13188561
692	-13305157
693	-13415941
694	-13507841
695	-13562306
696	-13640119
697	-13704006
698	-13752976
699	-13792077
700	-13820159
701	-13851468
702	-13884385
703	-13923810
704	-13949606
705	-13965986
706	-13971755
707	-13978771
708	-13984473
709	-13979930
710	-13986276
711	-13984101
712	-13984492
713	-13982320
714	-13984420
715	-13974758
716	-13969122
717	-13958382
718	-13948333
719	-13923884
720	-13903840
721	-13887777
722	-13883359
723	-13858058
724	-13827024
725	-13791360
726	-13764287
727	-13726210
728	-13701202
729	-13668930
730	-13624583
731	-13573253
732	-13526128
733	-13480826
734	-13429454
735	-13371507
736	-13311879
737	-13245379
738	-13161816
739	-13067836
740	-12971126
741	-12871941
742	-12780877
743	-12678403
744	-12545132
745	-12414639
746	-12278382
747	-12139643
748	-12015551
749	-11884779
750	-11785081
751	-11693311
752	-11630522
753	-11595584
754	-11588153
755	-11614262
756	-11664634
757	-11733174
758	-11831367
759	-11932355
760	-12048586
761	-12177160
762	-12304446
763	-12427720
764	-12546355
765	-12642093
766	-12731183
767	-12816630
768	-12874228
769	-12917680
770	-12942208
771	-12931479
772	-12911256
773	-12869226
774	-12830099
775	-12774146
776	-12720995
777	-12650415
778	-12555883
779	-12437226
780	-12289409
781	-12139199
782	-11955300
783	-11737085
784	-11486325
785	-11244223
786	-10998470
787	-10772941
788	-10562430
789	-10370046
790	-10207413
791	-10092467
792	-10015800
793	-10008290
794	-10074064
795	-10176375
796	-10336435
797	-10528855
798	-10763944
799	-10999139
800	-11264161
801	-11511001
802	-11752160
803	-11996090
804	-12188670
805	-12373324
806	-12533526
807	-12663888
808	-12781472
809	-12880738
810	-12949587
811	-13000064
812	-13034704
813	-13051978
814	-13046684
815	-13046229
816	-13009487
817	-12971780
818	-12917147
819	-12842122
820	-12779916
821	-12701964
822	-12618064
823	-12531666
824	-12417882
825	-12306046
826	-12190848
827	-12095995
828	-12015097
829	-11953724
830	-11913706
831	-11902639
832	-11923132
833	-11968030
834	-12038505
835	-12135446
836	-12245217
837	-12363119
838	-12490867
839	-12639568
840	-12789143
841	-12943180
842	-13086397
843	-13221067
844	-13341190
845	-13465050
846	-13589015
847	-13683922
848	-13780995
849	-13868010
850	-13941690
851	-14008713
852	-14041746
853	-14076249
854	-14104115
855	-14136342
856	-14164185
857	-14185312
858	-14209118
859	-14229049
860	-14236619
861	-14245477
862	-14257084
863	-14261684
864	-14259910
865	-14271955
866	-14274137
867	-14277095
868	-14281511
869	-14288104
870	-14294248
871	-14280545
872	-14285412
873	-14288344
874	-14279630
875	-14264844
876	-14250880
877	-14242449
878	-14226192
879	-14206300
880	-14195137
881	-14184257
882	-14166873
883	-14140960
884	-14125913
885	-14109838
886	-14079765
887	-14039513
888	-14009425
889	-13976090
890	-13925085
891	-13868764
892	-13818517
893	-13776342
894	-13714702
895	-13655244
896	-13583171
897	-13514812
898	-13432264
899	-13349774
900	-13270888
901	-13191067
902	-13085457
903	-12980623
904	-12849350
905	-12716980
906	-12598980
907	-12477378
908	-12363850
909	-12261578
910	-12171136
911	-12101302
912	-12059462
913	-12025987
914	-12025558
915	-12064412
916	-12102321
917	-12164216
918	-12240315
919	-12328444
920	-12440260
921	-12535437
922	-12661388
923	-12771231
924	-12898394
925	-13003282
926	-13112295
927	-13201107
928	-13289982
929	-13344311
930	-13397566
931	-13413640
932	-13414873
933	-13404570
934	-13395296
935	-13381586
936	-13349787
937	-13322530
938	-13285974
939	-13222678
940	-13156411
941	-13070463
942	-12965867
943	-12826994
944	-12687024
945	-12506182
946	-12313659
947	-12097857
948	-11895110
949	-11684175
950	-11488773
951	-11293109
952	-11130756
953	-10994115
954	-10864037
955	-10790432
956	-10753569
957	-10787787
958	-10848861
959	-10952244
960	-11091651
961	-11259022
962	-11439567
963	-11650509
964	-11859471
965	-12081366
966	-12285847
967	-12494292
968	-12693834
969	-12857477
970	-12999474
971	-13135146
972	-13249882
973	-13340347
974	-13429746
975	-13477704
976	-13515398
977	-13547214
978	-13576070
979	-13589328
980	-13597138
981	-13580396
982	-13573594
983	-13544536
984	-13505108
985	-13473174
986	-13430152
987	-13357902
988	-13265443
989	-13176166
990	-13072731
991	-12979019
992	-12873983
993	-12779384
994	-12687794
995	-12616751
996	-12549030
997	-12499183
998	-12457419
999	-12441030
1000	-12441298
1001	-12474243
1002	-12519951
1003	-12588681
1004	-12683083
1005	-12797334
1006	-12920894
1007	-13040675
1008	-13188440
1009	-13329132
1010	-13460844
1011	-13578496
1012	-13686287
1013	-13790428
1014	-13875946
1015	-13970479
1016	-14069099
1017	-14138720
1018	-14216724
1019	-14280736
1020	-14330902
1021	-14365525
1022	-14401605
1023	-14437509
1024	-14465412
1025	-14499663
1026	-14528789
1027	-14553605
1028	-14570114
1029	-14593608
1030	-14611095
1031	-14628882
1032	-14642198
1033	-14654291
1034	-14658776
1035	-14662884
1036	-14666727
1037	-14676272
1038	-14678840
1039	-14683001
1040	-14674982
1041	-14672353
1042	-14679584
1043	-14681249
1044	-14686829
1045	-14687867
1046	-14686835
1047	-14681639
1048	-14673306
1049	-14653841
1050	-14650705
1051	-14649870
1052	-14635032
1053	-14624416
1054	-14615513
1055	-14601315
1056	-14583899
1057	-14566545
1058	-14561563
1059	-14551695
1060	-14532255
1061	-14505640
1062	-14484514
1063	-14472521
1064	-14450881
1065	-14417113
1066	-14378158
1067	-14335867
1068	-14291838
1069	-14257781
1070	-14216887
1071	-14177380
1072	-14124511
1073	-14072812
1074	-14011180
1075	-13942686
1076	-13873128
1077	-13805150
1078	-13719373
1079	-13639629
1080	-13558170
1081	-13453709
1082	-13353734
1083	-13262860
1084	-13167887
1085	-13059190
1086	-12962700
1087	-12879582
1088	-12810334
1089	-12738657
1090	-12709471
1091	-12704021
1092	-12725749
1093	-12754938
1094	-12805298
1095	-12852090
1096	-12910650
1097	-12988286
1098	-13079373
1099	-13166237
1100	-13264980
1101	-13368166
1102	-13470507
1103	-13557414
1104	-13647055
1105	-13726653
1106	-13799350
1107	-13871625
1108	-13923166
1109	-13967338
1110	-13999904
1111	-14024601
1112	-14037614
1113	-14035315
1114	-14018160
1115	-14004905
1116	-14009066
1117	-14001037
1118	-13982309
1119	-13958622
1120	-13930898
1121	-13876775
1122	-13798640
1123	-13715266
1124	-13623050
1125	-13515595
1126	-13389769
1127	-13254147
1128	-13102917
1129	-12953363
1130	-12797267
1131	-12632129
1132	-12473429
1133	-12320727
1134	-12164905
1135	-12051359
1136	-11969158
1137	-11909568
1138	-11874315
1139	-11872632
1140	-11903196
1141	-11941289
1142	-12021485
1143	-12112971
1144	-12222085
1145	-12335107
1146	-12457894
1147	-12592505
1148	-12737403
1149	-12893721
1150	-13054388
1151	-13201064
1152	-13363113
1153	-13515339
1154	-13627596
1155	-13741768
1156	-13848059
1157	-13927366
1158	-14012051
1159	-14080405
1160	-14142361
1161	-14186907
1162	-14218584
1163	-14245525
1164	-14268116
1165	-14286181
1166	-14292529
1167	-14301023
1168	-14310866
1169	-14312084
1170	-14301219
1171	-14277909
1172	-14249246
1173	-14209892
1174	-14156379
1175	-14092110
1176	-14013254
1177	-13942200
1178	-13865349
1179	-13800519
1180	-13745349
1181	-13681027
1182	-13616619
1183	-13540160
1184	-13463932
1185	-13393098
1186	-13352729
1187	-13324903
1188	-13323799
1189	-13330783
1190	-13360418
1191	-13406936
1192	-13454546
1193	-13519105
1194	-13586291
1195	-13678322
1196	-13752285
1197	-13839130
1198	-13921679
1199	-14026311
1200	-14116042
1201	-14204794
1202	-14295940
1203	-14358162
1204	-14437715
1205	-14497538
1206	-14569529
1207	-14617403
1208	-14688517
1209	-14735827
1210	-14787213
1211	-14833026
1212	-14879935
1213	-14922635
1214	-14957447
1215	-14986895
1216	-15011735
1217	-15032836
1218	-15061109
1219	-15082614
1220	-15098140
1221	-15122068
1222	-15142542
1223	-15150303
1224	-15167734
1225	-15169860
1226	-15181437
1227	-15192199
1228	-15198352
1229	-15205150
1230	-15209509
1231	-15209177
1232	-15212556
1233	-15206783
1234	-15208009
1235	-15213772
1236	-15212361
1237	-15218388
1238	-15221459
1239	-15228300
1240	-15226380
1241	-15224323
1242	-15221775
1243	-15225533
1244	-15224682
1245	-15221912
1246	-15220064
1247	-15225120
1248	-15226152
1249	-15223524
1250	-15219245
1251	-15218616
1252	-15210757
1253	-15200654
1254	-15182092
1255	-15176783
1256	-15161048
1257	-15146509
1258	-15139782
1259	-15122192
1260	-15119690
1261	-15107149
1262	-15095428
1263	-15079426
1264	-15069294
1265	-15045497
1266	-15019435
1267	-14996660
1268	-14989637
1269	-14977996
1270	-14961141
1271	-14939568
1272	-14908136
1273	-14886575
1274	-14851131
1275	-14810806
1276	-14777781
1277	-14729510
1278	-14661205
1279	-14593812
1280	-14486157
1281	-14382860
1282	-14286497
1283	-14147777
1284	-14020561
1285	-13889460
1286	-13748819
1287	-13626092
1288	-13579026
1289	-13513594
1290	-13523182
1291	-13616120
1292	NaN
