x	intensity
653	-11842599
654	-12076859
655	-12268907
656	-12407531
657	-12516588
658	-12590778
659	-12652803
660	-12675860
661	-12678115
662	-12650267
663	-12616829
664	-12580798
665	-12533805
666	-12471101
667	-12400437
668	-12292554
669	-12187666
670	-12088973
671	-11994757
672	-11887104
673	-11809988
674	-11755262
675	-11724389
676	-11715680
677	-11733155
678	-11782823
679	-11864887
680	-11974642
681	-12105020
682	-12250586
683	-12433568
684	-12614108
685	-12798429
686	-12975081
687	-13158945
688	-13312680
689	-13454386
690	-13571332
691	-13669521
692	-13757524
693	-13824360
694	-13884569
695	-13927138
696	-13978973
697	-14013854
698	-14042199
699	-14060666
700	-14078405
701	-14092562
702	-14110512
703	-14129653
704	-14151482
705	-14160946
706	-14156449
707	-14161244
708	-14163225
709	-14159343
710	-14165417
711	-14179044
712	-14192554
713	-14185811
714	-14182798
715	-14175125
716	-14169764
717	-14157035
718	-14144684
719	-14130404
720	-14101975
721	-14086787
722	-14072274
723	-14056653
724	-14045830
725	-14023108
726	-13992668
727	-13963040
728	-13926176
729	-13894550
730	-13853414
731	-13815378
732	-13759428
733	-13713987
734	-13669127
735	-13609791
736	-13548643
737	-13489035
738	-13413604
739	-13365682
740	-13285169
741	-13200391
742	-13114811
743	-13026109
744	-12895345
745	-12766137
746	-12616447
747	-12476873
748	-12352917
749	-12221204
750	-12088897
751	-11981810
752	-11881949
753	-11808744
754	-11757733
755	-11733104
756	-11737842
757	-11767074
758	-11824282
759	-11891710
760	-11983499
761	-12077567
762	-12187595
763	-12300048
764	-12422722
765	-12539778
766	-12644063
767	-12747710
768	-12826881
769	-12910262
770	-12956802
771	-12982163
772	-12973226
773	-12934243
774	-12895635
775	-12850126
776	-12780602
777	-12703986
778	-12590640
779	-12472355
780	-12308969
781	-12151719
782	-11949238
783	-11718894
784	-11465000
785	-11219187
786	-10965880
787	-10727934
788	-10514352
789	-10333475
790	-10189723
791	-10100126
792	-10061974
793	-10113543
794	-10204941
795	-10345612
796	-10528032
797	-10756520
798	-11001987
799	-11271997
800	-11536763
801	-11805622
802	-12038506
803	-12254379
804	-12430022
805	-12593056
806	-12730743
807	-12844912
808	-12938738
809	-12990385
810	-13059216
811	-13084875
812	-13079240
813	-13079629
814	-13065369
815	-13018399
816	-12959690
817	-12904531
818	-12825805
819	-12737211
820	-12625212
821	-12527769
822	-12432668
823	-12335841
824	-12227667
825	-12144840
826	-12084312
827	-12057465
828	-12033334
829	-12044948
830	-12068393
831	-12146080
832	-12245462
833	-12359558
834	-12479252
835	-12624763
836	-12763160
837	-12916506
838	-13069154
839	-13230489
840	-13373571
841	-13515041
842	-13643899
843	-13763955
844	-13861170
845	-13954769
846	-14026645
847	-14097109
848	-14151001
849	-14187671
850	-14237952
851	-14273362
852	-14290786
853	-14319521
854	-14337180
855	-14354837
856	-14373250
857	-14383407
858	-14399370
859	-14404411
860	-14408285
861	-14419059
862	-14430221
863	-14432261
864	-14429834
865	-14437195
866	-14439068
867	-14442985
868	-14428592
869	-14431647
870	-14441314
871	-14444065
872	-14438939
873	-14434198
874	-14428232
875	-14414999
876	-14405791
877	-14394904
878	-14387227
879	-14373595
880	-14345167
881	-14333774
882	-14321816
883	-14315979
884	-14290500
885	-14271558
886	-14255748
887	-14231252
888	-14203985
889	-14175449
890	-14130975
891	-14079922
892	-14032110
893	-13990633
894	-13944538
895	-13885591
896	-13824026
897	-13767857
898	-13708289
899	-13644301
900	-13570809
901	-13489598
902	-13396680
903	-13304463
904	-13198391
905	-13076804
906	-12957556
907	-12832998
908	-12713084
909	-12589644
910	-12476309
911	-12364449
912	-12267740
913	-12189451
914	-12154320
915	-12119310
916	-12109874
917	-12126431
918	-12175770
919	-12247770
920	-12340841
921	-12447035
922	-12556343
923	-12665476
924	-12782621
925	-12909537
926	-13030043
927	-13130389
928	-13216470
929	-13294296
930	-13363866
931	-13401063
932	-13438288
933	-13444041
934	-13448376
935	-13436921
936	-13423617
937	-13388047
938	-13342796
939	-13274504
940	-13185621
941	-13086738
942	-12953285
943	-12829894
944	-12671709
945	-12494730
946	-12284298
947	-12063517
948	-11829403
949	-11622688
950	-11429777
951	-11261767
952	-11101500
953	-10961330
954	-10860962
955	-10816026
956	-10827782
957	-10889407
958	-10969110
959	-11095909
960	-11249209
961	-11444841
962	-11660405
963	-11879163
964	-12103823
965	-12325472
966	-12542292
967	-12728139
968	-12899840
969	-13052454
970	-13186576
971	-13300253
972	-13401266
973	-13471924
974	-13543916
975	-13580721
976	-13611510
977	-13630210
978	-13636507
979	-13623839
980	-13616924
981	-13589175
982	-13550969
983	-13508680
984	-13441138
985	-13382574
986	-13294652
987	-13191314
988	-13078872
989	-12973206
990	-12859789
991	-12767891
992	-12688973
993	-12634820
994	-12586994
995	-12553013
996	-12551734
997	-12580216
998	-12608397
999	-12673541
1000	-12757097
1001	-12850112
1002	-12969454
1003	-13077888
1004	-13213174
1005	-13337721
1006	-13464832
1007	-13592633
1008	-13713462
1009	-13838328
1010	-13958460
1011	-14063112
1012	-14147115
1013	-14230726
1014	-14292685
1015	-14364760
1016	-14422036
1017	-14466638
1018	-14509597
1019	-14539362
1020	-14577629
1021	-14612580
1022	-14642269
1023	-14672329
1024	-14699269
1025	-14728517
1026	-14744174
1027	-14761720
1028	-14777466
1029	-14795907
1030	-14802313
1031	-14804685
1032	-14799251
1033	-14803230
1034	-14804326
1035	-14805678
1036	-14808374
1037	-14809077
1038	-14805554
1039	-14808618
1040	-14801831
1041	-14803041
1042	-14807007
1043	-14811736
1044	-14818472
1045	-14820965
1046	-14816992
1047	-14819352
1048	-14813409
1049	-14811226
1050	-14803108
1051	-14797986
1052	-14786212
1053	-14777625
1054	-14760730
1055	-14746900
1056	-14732875
1057	-14724556
1058	-14715845
1059	-14709384
1060	-14697797
1061	-14692161
1062	-14674051
1063	-14650237
1064	-14625928
1065	-14608185
1066	-14575232
1067	-14540812
1068	-14510533
1069	-14472272
1070	-14440670
1071	-14399191
1072	-14357988
1073	-14319319
1074	-14272610
1075	-14236189
1076	-14167280
1077	-14103125
1078	-14021914
1079	-13945144
1080	-13863050
1081	-13785414
1082	-13679633
1083	-13587901
1084	-13477207
1085	-13370700
1086	-13281334
1087	-13167410
1088	-13076939
1089	-12992329
1090	-12911882
1091	-12856335
1092	-12822480
