x	intensity
715	-16135181.000
716	-16139277.000
717	-16148293.000
718	-16150732.000
719	-16162686.000
720	-16164041.000
721	-16170938.000
722	-16179503.000
723	-16194085.000
724	-16210220.000
725	-16234025.000
726	-16256164.000
727	-16283468.000
728	-16318859.000
729	-16361021.000
730	-16392561.000
731	-16418715.000
732	-16433389.000
733	-16454228.000
734	-16478527.000
735	-16501861.000
736	-16514315.000
737	-16539791.000
738	-16562282.000
739	-16579232.000
740	-16594849.000
741	-16601624.000
742	-16609624.000
743	-16613269.000
744	-16615049.000
745	-16613572.000
746	-16614132.000
747	-16621059.000
748	-16622722.000
749	-16624769.000
750	-16625401.000
751	-16627187.000
752	-16630630.000
753	-16634463.000
754	-16636198.000
755	-16637542.000
756	-16636254.000
757	-16636569.000
758	-16636759.000
759	-16636621.000
760	-16638163.000
761	-16641298.000
762	-16641173.000
763	-16639752.000
764	-16639756.000
765	-16640779.000
766	-16640655.000
767	-16641871.000
768	-16642319.000
769	-16641990.000
770	-16641732.000
771	-16643143.000
772	-16642882.000
773	-16644032.000
774	-16643452.000
775	-16643705.000
776	-16644340.000
777	-16644663.000
778	-16647233.000
779	-16647231.000
780	-16645176.000
781	-16643185.000
782	-16642671.000
783	-16645115.000
784	-16646465.000
785	-16646850.000
786	-16646145.000
787	-16645246.000
788	-16644283.000
789	-16645246.000
790	-16646018.000
791	-16646531.000
792	-16647686.000
793	-16647429.000
794	-16647494.000
795	-16645694.000
796	-16646658.000
797	-16643140.000
798	-16642562.000
799	-16643397.000
800	-16643076.000
801	-16642056.000
802	-16641864.000
803	-16640900.000
804	-16643020.000
805	-16640651.000
806	-16642450.000
807	-16641236.000
808	-16639631.000
809	-16639888.000
810	-16640016.000
811	-16640723.000
812	-16641879.000
813	-16642249.000
814	-16642313.000
815	-16640514.000
816	-16642313.000
817	-16643847.000
818	-16645261.000
819	-16644939.000
820	-16643140.000
821	-16643646.000
822	-16642040.000
823	-16645503.000
824	-16645373.000
825	-16646594.000
826	-16645823.000
827	-16645887.000
828	-16646016.000
829	-16646337.000
830	-16645630.000
831	-16646594.000
832	-16645437.000
833	-16645052.000
834	-16644088.000
835	-16644923.000
836	-16645887.000
837	-16645959.000
838	-16645831.000
839	-16645124.000
840	-16644160.000
841	-16643389.000
842	-16643582.000
843	-16643454.000
844	-16645442.000
845	-16644225.000
846	-16644867.000
847	-16644225.000
848	-16645314.000
849	-16645250.000
850	-16645958.000
851	-16645127.000
852	-16644227.000
853	-16643513.000
854	-16644990.000
855	-16645248.000
856	-16645440.000
857	-16644672.000
858	-16643706.000
859	-16643771.000
860	-16641007.000
861	-16640044.000
862	-16642549.000
863	-16643579.000
864	-16642808.000
865	-16643639.000
866	-16643896.000
867	-16644413.000
868	-16645377.000
869	-16646530.000
870	-16645887.000
871	-16646594.000
872	-16646144.000
873	-16646530.000
874	-16645309.000
875	-16644152.000
876	-16644988.000
877	-16644474.000
878	-16644474.000
879	-16646530.000
880	-16646722.000
881	-16645245.000
882	-16643445.000
883	-16644859.000
884	-16645373.000
885	-16645575.000
886	-16643911.000
887	-16643083.000
888	-16639187.000
889	-16636250.000
890	-16634025.000
891	-16633382.000
892	-16631276.000
893	-16628595.000
894	-16625712.000
895	-16624632.000
896	-16621060.000
897	-16621460.000
898	-16620442.000
899	-16617762.000
900	-16613485.000
901	-16611621.000
902	-16609768.000
903	-16607727.000
904	-16607466.000
905	-16605540.000
906	-16605672.000
907	-16602665.000
908	-16602283.000
909	-16601905.000
910	-16599859.000
911	-16598578.000
912	-16599341.000
913	-16595769.000
914	-16591810.000
915	-16590727.000
916	-16589117.000
917	-16589005.000
918	-16586569.000
919	-16587984.000
920	-16587669.000
921	-16587281.000
922	-16587602.000
923	-16586324.000
924	-16585624.000
925	-16586327.000
926	-16585815.000
927	-16585498.000
928	-16583590.000
929	-16584035.000
930	-16583526.000
931	-16584095.000
932	-16584865.000
933	-16582747.000
934	-16580438.000
935	-16573775.000
936	-16564049.000
937	-16560409.000
938	-16556518.000
939	-16549161.000
940	-16540785.000
941	-16532850.000
942	-16530351.000
943	-16529075.000
944	-16520382.000
945	-16518142.000
946	-16513976.000
947	-16511167.000
948	-16505802.000
949	-16505676.000
950	-16503820.000
951	-16503110.000
952	-16503933.000
953	-16501177.000
954	-16497605.000
955	-16498381.000
956	-16494936.000
957	-16480439.000
958	-16468549.000
959	-16446812.000
960	-16429533.000
961	-16399409.000
962	-16374654.000
963	-16349839.000
964	-16305446.000
965	-16274997.000
966	-16239748.000
967	-16208982.000
968	-16161630.000
969	-16115618.000
970	-16065441.000
971	-16016088.000
972	-15928731.000
973	-15824684.000
974	-15693607.000
975	-15537766.000
976	-15341724.000
977	-15130897.000
978	-14906096.000
979	-14683222.000
980	-14425812.000
981	-14161024.000
982	-13882496.000
983	-13611624.000
984	-13319203.000
985	-12983536.000
986	-12586397.000
987	-12138969.000
988	-11593365.000
989	-10968395.000
990	-10298235.000
991	-9581487.000
992	-8843392.000
993	-8091850.500
994	-7377627.000
995	-6708204.000
996	-6061632.000
997	-5437604.500
998	-4851369.000
999	-4345153.500
1000	-3925863.000
1001	-3607668.750
1002	-3371930.500
1003	-3248912.250
1004	-3226385.000
1005	-3268303.250
1006	-3354385.500
1007	-3471059.250
1008	-3601236.750
1009	-3737186.750
1010	-3906580.000
1011	-4086559.000
1012	-4275304.500
1013	-4434703.500
1014	-4601282.000
1015	-4806226.500
1016	-5078765.500
1017	-5442276.000
1018	-5877659.000
1019	-6356525.000
1020	-6861237.500
1021	-7411878.000
1022	-7967141.000
1023	-8533675.000
1024	-9092509.000
1025	-9639906.000
1026	-10181062.000
1027	-10704299.000
1028	-11210214.000
1029	-11703963.000
1030	-12169678.000
1031	-12612448.000
1032	-13023533.000
1033	-13395191.000
1034	-13721776.000
1035	-14029500.000
1036	-14321730.000
1037	-14588357.000
1038	-14819256.000
1039	-15016181.000
1040	-15211947.000
1041	-15387170.000
1042	-15534617.000
1043	-15667089.000
1044	-15780848.000
1045	-15877255.000
1046	-15964914.000
1047	-16046295.000
1048	-16109970.000
1049	-16171606.000
1050	-16203608.000
1051	-16228444.000
1052	-16251164.000
1053	-16275437.000
1054	-16300121.000
1055	-16324762.000
1056	-16350475.000
1057	-16382191.000
1058	-16400790.000
1059	-16410695.000
1060	-16418624.000
1061	-16426883.000
1062	-16427835.000
1063	-16429113.000
1064	-16432170.000
1065	-16433827.000
1066	-16434589.000
1067	-16437333.000
1068	-16442129.000
1069	-16444613.000
1070	-16446722.000
1071	-16448509.000
1072	-16451705.000
1073	-16452853.000
1074	-16461427.000
1075	-16461491.000
1076	-16462575.000
1077	-16462575.000
1078	-16467881.000
1079	-16469225.000
1080	-16470241.000
1081	-16472799.000
1082	-16475871.000
1083	-16481113.000
1084	-16484822.000
1085	-16484564.000
